,filename,anumber
503,a101022_e04-2158_15319018.json,101022
504,a103941_e69_2450-_2014ps.json,103941
505,a085293_p29_2049_atr_2009_12382405.json,85293
506,a108413_p47_1315_geological_map.json,108413
507,a078581_psr_e47_1411_2008r_17572713.json,78581
508,a084524_c75-2009_ver_2009a_10089746.json,84524
509,a099206_verification report c246-2008_2013a_11149566.json,99206
510,a086929_e37_822_annualreport_2010_12026459.json,86929
511,a074952_wilthorpe 2006 to 2007 annual report_16810989.json,74952
512,a105935_bb final eis report dag2015-00432587.json,105935
513,a096044_dag20120001313_m52_600_final_2012_15119373.json,96044
514,a083082_e28_1787_2009a_10019121.json,83082
515,a072617_a72617_9921639.json,72617
516,a096206_vr p24_4078_2012_11107169.json,96206
517,a082116_par e80.3490 final surrender report_15592959.json,82116
518,a081250_e15_0820_a_2008_14922991.json,81250
519,a103432_e29_806_2014a.json,103432
520,a086182_li_e39_1375_ann_report_2010_12264805.json,86182
521,a077890_march08_sundaymtstewart_2007verificationrpt_10935920.json,77890
522,a089699_e38-1098 2010p_11201442.json,89699
523,a072735_lithology_codes_15242398.json,72735
524,a076567_e702509_2007a_14639827.json,76567
525,a100397_combined annual report c210_2012 alice downs project_10356037.json,100397
526,a081130_c9_2009_2008a_16432838.json,81130
527,a099199_bs_e70-4150_2013s_14346169.json,99199
528,a093885_e80_4286_2012_f_02_verification listing form_14204937.json,93885
529,a096680_e31_762_2012a_12053360.json,96680
530,a079725_sally malay ann_rep 20070913_15289960.json,79725
531,a082256_atr_e47_1415_2009_verify_15181235.json,82256
532,a088153_2010.10.20 mer m16.243_14171853.json,88153
533,a077761_mtgould_annual report_0708_11147032.json,77761
534,a079717_e28.1477 2008 text_15408473.json,79717
535,a082091_peakhill_2008a_combined_16900449.json,82091
536,a077768_mj_e521685annexrpt_r2025_16672150.json,77768
537,a080266_c213_2006_2008a_18521917.json,80266
538,a085872_e15-814_2009final-surrender-1_14756213.json,85872
539,a088270_mxr 1029_66_12359393.json,88270
540,a105192_me_2014p.json,105192
541,a094951_rep 20120807 01 annual report bimbijy e59-1528_12517535.json,94951
542,a073855_c37_2004_2006a_17050372.json,73855
543,a080923_c91_2008_2009a robe headwaters project_8274816.json,80923
544,a081009_geotech study appendix a_8963298.json,81009
545,a088943_p25_1519_20_21_2010s_12569919.json,88943
546,a081606_c58_2006_annual_report_2008_appendices_12324273.json,81606
547,a075000_annual technical report m31.67 2007_10588147.json,75000
548,a091739_wa_e47_1838_2011a_17476483.json,91739
549,a079284_neg_st_08-1a_15059703.json,79284
550,a085034_wyd e59_1361 annual technical report 2009_16739789.json,85034
551,a078518_kennedyrange_e091340_07atr_15129475.json,78518
552,a107065_attachmentb_tectonicsetting_e45_4001_2015s.json,107065
553,a086994_doy_2010ar_12266378.json,86994
554,a080371_bi_a_2007_2008_report_12880546.json,80371
555,a096556_p77.3596_16695093.json,96556
556,a099315_vmc_e80-3253-2012-13-fs_10922375.json,99315
557,a074374_sf_c712005_2006a_17486214.json,74374
558,a086819_e452496_partial surrenderreport_2010_16072103.json,86819
559,a075120_galaxy combined annual report c1272004 - february 2007_14765988.json,75120
560,a081879_ih_e38_1714_e38_1718_e38_1719_e39_1105_e39_1305_2008s_12529542.json,81879
561,a077519_tr1252three rivers verification rpt_2007_14382029.json,77519
562,a072534_w131_c652004_ar2006_12440778.json,72534
563,a087423_e28_1794_ver_2010s_11645187.json,87423
564,a101645_mpp_2014a_16402112.json,101645
565,a081946_p46_1411_2009s_12708670.json,81946
566,a079443_bs_2008a_12503142.json,79443
567,a076758_car_par_ann_07_16266157.json,76758
568,a098846_verification listing form_15819390.json,98846
569,a095821_p29_1951-3_2012s_16427173.json,95821
570,a091790_atr_c147_2009_2011a_10945279.json,91790
571,a084500_e70_2859_s_2009_11587211.json,84500
572,a076965_e37_771_2007a_13939197.json,76965
573,a105975_a105975_v1_report.json,105975
574,a091010_yu-lis_e38_2299_2011anrpt_10869487.json,91010
575,a072112_verification_c531997_12586205.json,72112
576,a107843_attachmenta_e45_4040_tenure location map.json,107843
577,a087779_rd_s_2010_58306 e58-306_11354701.json,87779
578,a096992_verification report_15264615.json,96992
579,a077139_part1-20062007annualrptpl77-3057_11454925.json,77139
580,a102006_c107_2012_2013v_11978173.json,102006
581,a081010_greenbushes annual exploration report 2008v2_12302459.json,81010
582,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,84970
583,a088702_wr_c19_2000_2010a_11970174.json,88702
584,a099615_mulg_mer_13_14662587.json,99615
585,a107506_attachment_c.json,107506
586,a079157_c276-1996_2008_a_01_reportbody_11700474.json,79157
587,a088991_p25_1846_2011s_11145033.json,88991
588,a106391_unlock-e51_1030_2015s.json,106391
589,a078049_mp_2008a_15447446.json,78049
590,a101313_c186_2011_2014s_12546755.json,101313
591,a104916_unlock-paulsens project e08_1842 partial surrender report 2008-2014.json,104916
592,a109938_e80_4396_sr_2016.json,109938
593,a108778_a108778_v1_report.json,108778
594,a077909_e80_3574 ar_12003735.json,77909
595,a107122_attachmentb_tectonicsetting_e45_2850_2015s.json,107122
596,a077653_e80_3508_2008a_11787438.json,77653
597,a087713_cn_c143_2008_2010a_verification report_10896388.json,87713
598,a076280_cat camp report_feb2007_10604178.json,76280
599,a084491_40-100-go-ann-0005_e70_2766_2009_12146253.json,84491
600,a092002_e66_73 annual report 2011_16918677.json,92002
601,a103541_title page  e59-1552-i-2014a.json,103541
602,a091841_vl3_corner well_e51-1063_cr627_a_2011_16044945.json,91841
603,a076173_e3700829a_2007_15547090.json,76173
604,a090840_e74.452_2011minex_15381713.json,90840
605,a075391_kp_a_e39_1107_gmeverificationlist_11283065.json,75391
606,a080222_fdl_0839_12017573.json,80222
607,a098530_verificationlistingform_c168_2009_2013srev_9979330.json,98530
608,a084666_verification_listing_form_lw_e38_2113_2009_11083962.json,84666
609,a076651_oct 06-30 sept 07 expenditure_15300264.json,76651
610,a090511_gp_e63_1312_verification report_16006821.json,90511
611,a103299_cb_m77-973_2014s_dmp_bibliolist_14380840.json,103299
612,a107074_appx vi.json,107074
613,a102406_e74_332partialsurrenderrpt_15272494.json,102406
614,a094031_ar_e69_2618_2012_17360224.json,94031
615,a081054_figure 3 surface sample locations_15778651.json,81054
616,a101181_combined annual technical report 2013-2014_10296290.json,101181
617,a108192_c132_2011_turner_exploration index map.json,108192
618,a109012_a109012_v1_report.json,109012
619,a075261_annual report e38_1812 (2006-2007)_13511949.json,75261
620,a075290_m15_748_2007a_17677140.json,75290
621,a102214_bw_2014a_9543656.json,102214
622,a095975_wanna_south_e69_2434_2012s_9674039.json,95975
623,a074695_verification_15010905.json,74695
624,a100073_p47_1497 2012 annual report cd_18118138.json,100073
625,a105932_dg_jv_c166_2012_2015s.json,105932
626,a076301_e51_1042_a2007_10879459.json,76301
627,a097539_e63_1222i_2013a_9985292.json,97539
628,a074688_c8402006a_iron_17313544.json,74688
629,a075887_m77-931 annual report 2007 - m12972_15569978.json,75887
630,a078787_e46_676_2008a_14403745.json,78787
631,a093490_c33_2010_2012a_11853569.json,93490
632,a088720_p77_3726_2009a_16738811.json,88720
633,a074079_dh_2006a_verification listing form_14467632.json,74079
634,a101528_0860-2014-001_15696426.json,101528
635,a090634_annual_e15_1150_16422191.json,90634
636,a074858_final_cpr_bounty_070214_16029207.json,74858
637,a080097_microsoft word - 081110_e52_1711_partial_surrender_14768646.json,80097
638,a110056_attachmentb_e46_799 tectonics map.json,110056
639,a108756_location.json,108756
640,a071849_esp_305_002b_12512962.json,71849
641,a103647_braemore annual report 2014.json,103647
642,a072616_ya_c171_1997_a2006_11503603.json,72616
643,a099639_e70_3921_calingiri_2013s_14718163.json,99639
644,a088187_anrep2010eraheedy2216_7_8_2103_12655631.json,88187
645,a081066_mw_final_rpt_2008_11101182.json,81066
646,a072756_p37_5330_2006a_16032400.json,72756
647,a086163_c174_2008_2009a_14797534.json,86163
648,a072575_701mp_2006a_verification_16833125.json,72575
649,a093146_verification list_11288967.json,93146
650,a088078_e703072_verification report_2010_9440773.json,88078
651,a072582_c66-2005 credo annual report_9854388.json,72582
652,a080748_p58-1380_2008_18313580.json,80748
653,a080401_e69_2181_2008a_14637129.json,80401
654,a087478_annual exploration report for gswa c195-2006 ravensthorpe 2010_11159352.json,87478
655,a102959_verification file e28_1359-1362_16511537.json,102959
656,a088622_e70_2846 2010 partial surrender_9583312.json,88622
657,a095519_p47_1499 2011 annual report cd_15043554.json,95519
658,a072096_e70_2582_annual_11099243.json,72096
659,a078004_mc carthys bore 2008 annual report_12167201.json,78004
660,a084644_c116_09_2009a_9975449.json,84644
661,a079449_mineral exploration activities report e28-1595 for 2008- nar_17361938.json,79449
662,a096672_gswa_2012_e08_1834_cambridge_creek_15667146.json,96672
663,a082725_e69_2061 annual report 0809_17027009.json,82725
664,a088733_kunderong range logistics report-thomson aviation_10162802.json,88733
665,a071647_narlarla_ann_tech2005_10581269.json,71647
666,a082062_pizzetti well surrender report_12464264.json,82062
667,a077432_appendix_1_woodline_well_resource_nov07_17557713.json,77432
668,a108645_20160420_e45_3572 fsr.json,108645
669,a079386_shaws bore_annual_2008_14056900.json,79386
670,a097432_c202_2011_2012a_13976260.json,97432
671,a098323_e69_2408_2013p_report_14942713.json,98323
672,a080312_mr_e80-3397_2008a_11208973.json,80312
673,a092594_gr_e63_1311_verification report_11459039.json,92594
674,a084127_c138-2006_2009 annual report_11516195.json,84127
675,a086069_dampling_spring_e70_3499_2010a_10397240.json,86069
676,a075807_microsoft word - grants creek annual 2007_15861525.json,75807
677,a091011_11-crl-001a_dixie project review_12184772.json,91011
678,a084230_c140_2007_2009a_15167015.json,84230
679,a094048_me_e77-1342-i_2012s_dmpbibliographic_20120617_11688377.json,94048
680,a072075_tr1393_c308_1997_2005a_15518670.json,72075
681,a097124_e53_1628_2012a_12850282.json,97124
682,a103767_md_e45_3892_2014a.json,103767
683,a096264_final surrender report e74 429 rollond sub project_12789770.json,96264
684,a075405_mtw_e36_506_526_verif2006a_18658513.json,75405
685,a085051_atr_e45_2603_2009_verify_14134604.json,85051
686,a074521_verification listing form_c171_2005_annual report_11061766.json,74521
687,a092141_pun_atr_e80-4377_2011_12464683.json,92141
688,a088795_e37-764 final surrender 10_17057106.json,88795
689,a085590_e31_816_2010a_14493207.json,85590
690,a108857_a108857_v1_report.json,108857
691,a104529_c14_2010_2014a.json,104529
692,a095767_verification_report_e80_4593s_15654072.json,95767
693,a092298_p47_1348_2012s_16837731.json,92298
694,a082038_laverton jv_ 2008a_verification_8837468.json,82038
695,a092152_e28_2036_2011s_14698846.json,92152
696,a075004_p16_2123a_2006_17006846.json,75004
697,a082453_gg_08022_plate1_15004537.json,82453
698,a087819_e16_366_ann 2010_12217033.json,87819
699,a107742_e26-131 scanned.json,107742
700,a078164_ja_2007_annual_report_c166-2005_13620936.json,78164
701,a082643_quinns_c180_2008_anrpt2009_11596693.json,82643
702,a099631_dmp bibliographic data sheet_11702189.json,99631
703,a076481_mrmc_2007a_12048632.json,76481
704,a087395_c141_2007_2010a_12468081.json,87395
705,a081102_glen_ayle_project_final_report_2008_e37_1963_1964_15419456.json,81102
706,a093598_e28_1849_2012_16327313.json,93598
707,a077483_cc_2007a_9960773.json,77483
708,a081459_figures_1-2_15921647.json,81459
709,a082360_e37_822_annualreport_2009_ammendeddmp_16888951.json,82360
710,a085568_glen florrie report06_12745189.json,85568
711,a092467_e09_1053_2011p_11249927.json,92467
712,a104396_ye2014-ar_e46-772_gunstock_verification.json,104396
713,a072815_verification_listing_report_c_284_1992_atr_2006_17611017.json,72815
714,a095526_jubuk_e70_3536_2012_eis_final_report_15459779.json,95526
715,a107455_a107455_v1_report.json,107455
716,a073657_annual  mineral exploration reportfinal46_616_17454930.json,73657
717,a109412_partial surrender report_moonshine_group m30_227 m30_228 m30_229.json,109412
718,a090572_e51_1421 final surrender report_mt hale 14.3010-28.4.11v2 _10905616.json,90572
719,a092702_e63_1347_2011a_15393555.json,92702
720,a100085_e70_4387_2013s_18282824.json,100085
721,a076192_mh_c34-2006_2007a_combined_10823685.json,76192
722,a082155_annual report el-1_2009_18193210.json,82155
723,a096740_e69_2282_annual report_2012_11127077.json,96740
724,a075560_annual technical report p 29 1867 2007_9542064.json,75560
725,a093823_p25_1893_2012s_16204118.json,93823
726,a078880_el47-1094 annual report 2007-2008_10547257.json,78880
727,a089470_annual_1_11670324.json,89470
728,a084169_shaws bore_annual_2009_13979980.json,84169
729,a081936_e80_3612_2009a_14209672.json,81936
730,a079090_pioneer combined report 2008_18262415.json,79090
731,a074161_c25_2006_2006a_final_070130_12722445.json,74161
732,a100247_dur_e80_4377_a_2013_fileverificationlisting_10570623.json,100247
733,a091248_p53_1353_surrender_14641705.json,91248
734,a090095_emu lake 2010 report_10223328.json,90095
735,a110056_a110056_v2_report.json,110056
736,a080865_verificationreport_15325961.json,80865
737,a079932_ur_e08-1463_2008p_16786346.json,79932
738,a107888_attachmenta_locationaccess_c1162012_bellary.json,107888
739,a074987_c172_06_2006_07apdfbt_9120289.json,74987
740,a105245_c62_2006_2014a.json,105245
741,a084939_p28_1023_fig2_2009a_15057000.json,84939
742,a074651_e52-1728 (a74651)_15062138.json,74651
743,a081803_e53-1003_partial surrender report_apr09_12557954.json,81803
744,a075053_e28_1559_ar_2007_16452786.json,75053
745,a080399_e69_2179_2008a_16179538.json,80399
746,a077323_p24_3998_2007a_10050826.json,77323
747,a105860_figure 4_explloration index map.json,105860
748,a075245_el52_1919_annualreport2006_14676274.json,75245
749,a078375_2007_lakeside e21_120_ar_17984344.json,78375
750,a084081_pfe09_045_14252338.json,84081
751,a080757_gullewa annual technical report 2008_18058016.json,80757
752,a075928_p37-6872 annual report 2007_15048194.json,75928
753,a090439_m24_566_567_atr_2011_11390625.json,90439
754,a087457_annual exploration report for gswa c85-2008 kooline 2010_verification_12234587.json,87457
755,a081594_e38_1681_2009p_17093662.json,81594
756,a089886_mt_marmion_e30_376_2011a_17264848.json,89886
757,a109930_e80_4772_2016 verif.json,109930
758,a109760_attachmentd_e45_3417 exploration index map.json,109760
759,a074862_prosperity m 59-407_12209904.json,74862
760,a076836_mxr_na_e59-1111_2007a_combined_12423379.json,76836
761,a076006_tr_c1522006_annrpt-r2019_2007a_12015015.json,76006
762,a106035_e45_4259_2015a.json,106035
763,a090455_yandal_homestead _c492006_2011a_10611343.json,90455
764,a091537_atr_m39_818_2011_11717104.json,91537
765,a089759_c167_2009_2010a_11242452.json,89759
766,a076637_p27_1582_2007a_14492853.json,76637
767,a101569_dmp bibliographic data sheet_16182453.json,101569
768,a090596_p37-7653_2011a_11550712.json,90596
769,a091901_e52_2462_2011a_ verification report_11834509.json,91901
770,a098939_p59_1792_final report 19aug2013_17287319.json,98939
771,a098931_psr_el69-2253_trk2013_16844035.json,98931
772,a096311_ld_e77-1768-i_2012s_17969695.json,96311
773,a086108_caz_ear_e69_2376_2009an_9806232.json,86108
774,a080609_c35_2008_2008a_16317493.json,80609
775,a082593_p46_1453_2009s_10459975.json,82593
776,a103549_verification listing p46_1807.json,103549
777,a104711_p58_1581_2014a verification report.json,104711
778,a095773_c63-2010 surrender 041012_16366422.json,95773
779,a100431_m1_e04_2146_2013b.pdf_18091724.json,100431
780,a084081_c96_2003_2009v_14242170.json,84081
781,a081224_jp_c277_94_2009a_14448054.json,81224
782,a100950_e77_1325 partial surrender_16138764.json,100950
783,a094271_annual_e15_1108_jun2012_12325175.json,94271
784,a110008_attachmentb_c124_2011 tectonics map.json,110008
785,a109375_attachmenta_e52_1937 tenure location map.json,109375
786,a107727_cse resource estimation may2011.json,107727
787,a086234_c4-2005a09_11521424.json,86234
788,a104066_western ck_c179-2007_cr855_s_2014.json,104066
789,a082760_gb_ann_rpt_2009_16175572.json,82760
790,a078751_cur e 38.1760 minex 2008_12023947.json,78751
791,a110187_a110187_v1_report.json,110187
792,a087666_mm_2010a_16517201.json,87666
793,a073934_crs_mtburaminya_e63_952_annual_2006_11586376.json,73934
