group,path,filename,a_number
2,data/wamex_xml/a082116_par e80.3490 final surrender report_15592959.json,a082116_par e80.3490 final surrender report_15592959.json,82116
2,data/wamex_xml/a081250_e15_0820_a_2008_14922991.json,a081250_e15_0820_a_2008_14922991.json,81250
2,data/wamex_xml/a077890_march08_sundaymtstewart_2007verificationrpt_10935920.json,a077890_march08_sundaymtstewart_2007verificationrpt_10935920.json,77890
2,data/wamex_xml/a072735_lithology_codes_15242398.json,a072735_lithology_codes_15242398.json,72735
2,data/wamex_xml/a076567_e702509_2007a_14639827.json,a076567_e702509_2007a_14639827.json,76567
2,data/wamex_xml/a081130_c9_2009_2008a_16432838.json,a081130_c9_2009_2008a_16432838.json,81130
2,data/wamex_xml/a079725_sally malay ann_rep 20070913_15289960.json,a079725_sally malay ann_rep 20070913_15289960.json,79725
2,data/wamex_xml/a082256_atr_e47_1415_2009_verify_15181235.json,a082256_atr_e47_1415_2009_verify_15181235.json,82256
2,data/wamex_xml/a077761_mtgould_annual report_0708_11147032.json,a077761_mtgould_annual report_0708_11147032.json,77761
2,data/wamex_xml/a079717_e28.1477 2008 text_15408473.json,a079717_e28.1477 2008 text_15408473.json,79717
2,data/wamex_xml/a082091_peakhill_2008a_combined_16900449.json,a082091_peakhill_2008a_combined_16900449.json,82091
2,data/wamex_xml/a077768_mj_e521685annexrpt_r2025_16672150.json,a077768_mj_e521685annexrpt_r2025_16672150.json,77768
2,data/wamex_xml/a080266_c213_2006_2008a_18521917.json,a080266_c213_2006_2008a_18521917.json,80266
2,data/wamex_xml/a085872_e15-814_2009final-surrender-1_14756213.json,a085872_e15-814_2009final-surrender-1_14756213.json,85872
2,data/wamex_xml/a073855_c37_2004_2006a_17050372.json,a073855_c37_2004_2006a_17050372.json,73855
2,data/wamex_xml/a080923_c91_2008_2009a robe headwaters project_8274816.json,a080923_c91_2008_2009a robe headwaters project_8274816.json,80923
2,data/wamex_xml/a081009_geotech study appendix a_8963298.json,a081009_geotech study appendix a_8963298.json,81009
2,data/wamex_xml/a081606_c58_2006_annual_report_2008_appendices_12324273.json,a081606_c58_2006_annual_report_2008_appendices_12324273.json,81606
2,data/wamex_xml/a075000_annual technical report m31.67 2007_10588147.json,a075000_annual technical report m31.67 2007_10588147.json,75000
2,data/wamex_xml/a079284_neg_st_08-1a_15059703.json,a079284_neg_st_08-1a_15059703.json,79284
2,data/wamex_xml/a085034_wyd e59_1361 annual technical report 2009_16739789.json,a085034_wyd e59_1361 annual technical report 2009_16739789.json,85034
2,data/wamex_xml/a078518_kennedyrange_e091340_07atr_15129475.json,a078518_kennedyrange_e091340_07atr_15129475.json,78518
2,data/wamex_xml/a080371_bi_a_2007_2008_report_12880546.json,a080371_bi_a_2007_2008_report_12880546.json,80371
2,data/wamex_xml/a074374_sf_c712005_2006a_17486214.json,a074374_sf_c712005_2006a_17486214.json,74374
2,data/wamex_xml/a075120_galaxy combined annual report c1272004 - february 2007_14765988.json,a075120_galaxy combined annual report c1272004 - february 2007_14765988.json,75120
2,data/wamex_xml/a081879_ih_e38_1714_e38_1718_e38_1719_e39_1105_e39_1305_2008s_12529542.json,a081879_ih_e38_1714_e38_1718_e38_1719_e39_1105_e39_1305_2008s_12529542.json,81879
2,data/wamex_xml/a077519_tr1252three rivers verification rpt_2007_14382029.json,a077519_tr1252three rivers verification rpt_2007_14382029.json,77519
2,data/wamex_xml/a072534_w131_c652004_ar2006_12440778.json,a072534_w131_c652004_ar2006_12440778.json,72534
2,data/wamex_xml/a081946_p46_1411_2009s_12708670.json,a081946_p46_1411_2009s_12708670.json,81946
2,data/wamex_xml/a079443_bs_2008a_12503142.json,a079443_bs_2008a_12503142.json,79443
2,data/wamex_xml/a076758_car_par_ann_07_16266157.json,a076758_car_par_ann_07_16266157.json,76758
2,data/wamex_xml/a084500_e70_2859_s_2009_11587211.json,a084500_e70_2859_s_2009_11587211.json,84500
2,data/wamex_xml/a076965_e37_771_2007a_13939197.json,a076965_e37_771_2007a_13939197.json,76965
2,data/wamex_xml/a072112_verification_c531997_12586205.json,a072112_verification_c531997_12586205.json,72112
2,data/wamex_xml/a077139_part1-20062007annualrptpl77-3057_11454925.json,a077139_part1-20062007annualrptpl77-3057_11454925.json,77139
2,data/wamex_xml/a081010_greenbushes annual exploration report 2008v2_12302459.json,a081010_greenbushes annual exploration report 2008v2_12302459.json,81010
2,data/wamex_xml/a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,84970
2,data/wamex_xml/a079157_c276-1996_2008_a_01_reportbody_11700474.json,a079157_c276-1996_2008_a_01_reportbody_11700474.json,79157
2,data/wamex_xml/a078049_mp_2008a_15447446.json,a078049_mp_2008a_15447446.json,78049
2,data/wamex_xml/a077909_e80_3574 ar_12003735.json,a077909_e80_3574 ar_12003735.json,77909
2,data/wamex_xml/a077653_e80_3508_2008a_11787438.json,a077653_e80_3508_2008a_11787438.json,77653
2,data/wamex_xml/a076280_cat camp report_feb2007_10604178.json,a076280_cat camp report_feb2007_10604178.json,76280
2,data/wamex_xml/a084491_40-100-go-ann-0005_e70_2766_2009_12146253.json,a084491_40-100-go-ann-0005_e70_2766_2009_12146253.json,84491
2,data/wamex_xml/a076173_e3700829a_2007_15547090.json,a076173_e3700829a_2007_15547090.json,76173
2,data/wamex_xml/a075391_kp_a_e39_1107_gmeverificationlist_11283065.json,a075391_kp_a_e39_1107_gmeverificationlist_11283065.json,75391
2,data/wamex_xml/a080222_fdl_0839_12017573.json,a080222_fdl_0839_12017573.json,80222
2,data/wamex_xml/a084666_verification_listing_form_lw_e38_2113_2009_11083962.json,a084666_verification_listing_form_lw_e38_2113_2009_11083962.json,84666
2,data/wamex_xml/a076651_oct 06-30 sept 07 expenditure_15300264.json,a076651_oct 06-30 sept 07 expenditure_15300264.json,76651
2,data/wamex_xml/a081054_figure 3 surface sample locations_15778651.json,a081054_figure 3 surface sample locations_15778651.json,81054
2,data/wamex_xml/a075261_annual report e38_1812 (2006-2007)_13511949.json,a075261_annual report e38_1812 (2006-2007)_13511949.json,75261
2,data/wamex_xml/a075290_m15_748_2007a_17677140.json,a075290_m15_748_2007a_17677140.json,75290
2,data/wamex_xml/a074695_verification_15010905.json,a074695_verification_15010905.json,74695
2,data/wamex_xml/a076301_e51_1042_a2007_10879459.json,a076301_e51_1042_a2007_10879459.json,76301
2,data/wamex_xml/a074688_c8402006a_iron_17313544.json,a074688_c8402006a_iron_17313544.json,74688
2,data/wamex_xml/a075887_m77-931 annual report 2007 - m12972_15569978.json,a075887_m77-931 annual report 2007 - m12972_15569978.json,75887
2,data/wamex_xml/a078787_e46_676_2008a_14403745.json,a078787_e46_676_2008a_14403745.json,78787
2,data/wamex_xml/a074079_dh_2006a_verification listing form_14467632.json,a074079_dh_2006a_verification listing form_14467632.json,74079
2,data/wamex_xml/a074858_final_cpr_bounty_070214_16029207.json,a074858_final_cpr_bounty_070214_16029207.json,74858
2,data/wamex_xml/a080097_microsoft word - 081110_e52_1711_partial_surrender_14768646.json,a080097_microsoft word - 081110_e52_1711_partial_surrender_14768646.json,80097
2,data/wamex_xml/a071849_esp_305_002b_12512962.json,a071849_esp_305_002b_12512962.json,71849
3,data/wamex_xml/a072616_ya_c171_1997_a2006_11503603.json,a072616_ya_c171_1997_a2006_11503603.json,72616
3,data/wamex_xml/a081066_mw_final_rpt_2008_11101182.json,a081066_mw_final_rpt_2008_11101182.json,81066
3,data/wamex_xml/a072756_p37_5330_2006a_16032400.json,a072756_p37_5330_2006a_16032400.json,72756
3,data/wamex_xml/a072575_701mp_2006a_verification_16833125.json,a072575_701mp_2006a_verification_16833125.json,72575
3,data/wamex_xml/a072582_c66-2005 credo annual report_9854388.json,a072582_c66-2005 credo annual report_9854388.json,72582
3,data/wamex_xml/a080748_p58-1380_2008_18313580.json,a080748_p58-1380_2008_18313580.json,80748
3,data/wamex_xml/a080401_e69_2181_2008a_14637129.json,a080401_e69_2181_2008a_14637129.json,80401
3,data/wamex_xml/a072096_e70_2582_annual_11099243.json,a072096_e70_2582_annual_11099243.json,72096
3,data/wamex_xml/a078004_mc carthys bore 2008 annual report_12167201.json,a078004_mc carthys bore 2008 annual report_12167201.json,78004
3,data/wamex_xml/a084644_c116_09_2009a_9975449.json,a084644_c116_09_2009a_9975449.json,84644
3,data/wamex_xml/a079449_mineral exploration activities report e28-1595 for 2008- nar_17361938.json,a079449_mineral exploration activities report e28-1595 for 2008- nar_17361938.json,79449
3,data/wamex_xml/a082725_e69_2061 annual report 0809_17027009.json,a082725_e69_2061 annual report 0809_17027009.json,82725
3,data/wamex_xml/a071647_narlarla_ann_tech2005_10581269.json,a071647_narlarla_ann_tech2005_10581269.json,71647
3,data/wamex_xml/a082062_pizzetti well surrender report_12464264.json,a082062_pizzetti well surrender report_12464264.json,82062
3,data/wamex_xml/a077432_appendix_1_woodline_well_resource_nov07_17557713.json,a077432_appendix_1_woodline_well_resource_nov07_17557713.json,77432
3,data/wamex_xml/a079386_shaws bore_annual_2008_14056900.json,a079386_shaws bore_annual_2008_14056900.json,79386
3,data/wamex_xml/a080312_mr_e80-3397_2008a_11208973.json,a080312_mr_e80-3397_2008a_11208973.json,80312
3,data/wamex_xml/a084127_c138-2006_2009 annual report_11516195.json,a084127_c138-2006_2009 annual report_11516195.json,84127
3,data/wamex_xml/a075807_microsoft word - grants creek annual 2007_15861525.json,a075807_microsoft word - grants creek annual 2007_15861525.json,75807
3,data/wamex_xml/a084230_c140_2007_2009a_15167015.json,a084230_c140_2007_2009a_15167015.json,84230
3,data/wamex_xml/a072075_tr1393_c308_1997_2005a_15518670.json,a072075_tr1393_c308_1997_2005a_15518670.json,72075
3,data/wamex_xml/a075405_mtw_e36_506_526_verif2006a_18658513.json,a075405_mtw_e36_506_526_verif2006a_18658513.json,75405
3,data/wamex_xml/a085051_atr_e45_2603_2009_verify_14134604.json,a085051_atr_e45_2603_2009_verify_14134604.json,85051
3,data/wamex_xml/a074521_verification listing form_c171_2005_annual report_11061766.json,a074521_verification listing form_c171_2005_annual report_11061766.json,74521
3,data/wamex_xml/a085590_e31_816_2010a_14493207.json,a085590_e31_816_2010a_14493207.json,85590
3,data/wamex_xml/a082038_laverton jv_ 2008a_verification_8837468.json,a082038_laverton jv_ 2008a_verification_8837468.json,82038
3,data/wamex_xml/a075004_p16_2123a_2006_17006846.json,a075004_p16_2123a_2006_17006846.json,75004
3,data/wamex_xml/a082453_gg_08022_plate1_15004537.json,a082453_gg_08022_plate1_15004537.json,82453
3,data/wamex_xml/a078164_ja_2007_annual_report_c166-2005_13620936.json,a078164_ja_2007_annual_report_c166-2005_13620936.json,78164
3,data/wamex_xml/a082643_quinns_c180_2008_anrpt2009_11596693.json,a082643_quinns_c180_2008_anrpt2009_11596693.json,82643
3,data/wamex_xml/a076481_mrmc_2007a_12048632.json,a076481_mrmc_2007a_12048632.json,76481
3,data/wamex_xml/a081102_glen_ayle_project_final_report_2008_e37_1963_1964_15419456.json,a081102_glen_ayle_project_final_report_2008_e37_1963_1964_15419456.json,81102
3,data/wamex_xml/a077483_cc_2007a_9960773.json,a077483_cc_2007a_9960773.json,77483
3,data/wamex_xml/a081459_figures_1-2_15921647.json,a081459_figures_1-2_15921647.json,81459
3,data/wamex_xml/a082360_e37_822_annualreport_2009_ammendeddmp_16888951.json,a082360_e37_822_annualreport_2009_ammendeddmp_16888951.json,82360
3,data/wamex_xml/a085568_glen florrie report06_12745189.json,a085568_glen florrie report06_12745189.json,85568
3,data/wamex_xml/a072815_verification_listing_report_c_284_1992_atr_2006_17611017.json,a072815_verification_listing_report_c_284_1992_atr_2006_17611017.json,72815
3,data/wamex_xml/a073657_annual  mineral exploration reportfinal46_616_17454930.json,a073657_annual  mineral exploration reportfinal46_616_17454930.json,73657
3,data/wamex_xml/a076192_mh_c34-2006_2007a_combined_10823685.json,a076192_mh_c34-2006_2007a_combined_10823685.json,76192
3,data/wamex_xml/a082155_annual report el-1_2009_18193210.json,a082155_annual report el-1_2009_18193210.json,82155
3,data/wamex_xml/a075560_annual technical report p 29 1867 2007_9542064.json,a075560_annual technical report p 29 1867 2007_9542064.json,75560
3,data/wamex_xml/a078880_el47-1094 annual report 2007-2008_10547257.json,a078880_el47-1094 annual report 2007-2008_10547257.json,78880
3,data/wamex_xml/a084169_shaws bore_annual_2009_13979980.json,a084169_shaws bore_annual_2009_13979980.json,84169
3,data/wamex_xml/a081936_e80_3612_2009a_14209672.json,a081936_e80_3612_2009a_14209672.json,81936
3,data/wamex_xml/a079090_pioneer combined report 2008_18262415.json,a079090_pioneer combined report 2008_18262415.json,79090
3,data/wamex_xml/a074161_c25_2006_2006a_final_070130_12722445.json,a074161_c25_2006_2006a_final_070130_12722445.json,74161
3,data/wamex_xml/a080865_verificationreport_15325961.json,a080865_verificationreport_15325961.json,80865
3,data/wamex_xml/a079932_ur_e08-1463_2008p_16786346.json,a079932_ur_e08-1463_2008p_16786346.json,79932
3,data/wamex_xml/a074987_c172_06_2006_07apdfbt_9120289.json,a074987_c172_06_2006_07apdfbt_9120289.json,74987
3,data/wamex_xml/a084939_p28_1023_fig2_2009a_15057000.json,a084939_p28_1023_fig2_2009a_15057000.json,84939
3,data/wamex_xml/a074651_e52-1728 (a74651)_15062138.json,a074651_e52-1728 (a74651)_15062138.json,74651
3,data/wamex_xml/a081803_e53-1003_partial surrender report_apr09_12557954.json,a081803_e53-1003_partial surrender report_apr09_12557954.json,81803
3,data/wamex_xml/a075053_e28_1559_ar_2007_16452786.json,a075053_e28_1559_ar_2007_16452786.json,75053
3,data/wamex_xml/a080399_e69_2179_2008a_16179538.json,a080399_e69_2179_2008a_16179538.json,80399
3,data/wamex_xml/a077323_p24_3998_2007a_10050826.json,a077323_p24_3998_2007a_10050826.json,77323
3,data/wamex_xml/a075245_el52_1919_annualreport2006_14676274.json,a075245_el52_1919_annualreport2006_14676274.json,75245
3,data/wamex_xml/a078375_2007_lakeside e21_120_ar_17984344.json,a078375_2007_lakeside e21_120_ar_17984344.json,78375
3,data/wamex_xml/a084081_pfe09_045_14252338.json,a084081_pfe09_045_14252338.json,84081
3,data/wamex_xml/a080757_gullewa annual technical report 2008_18058016.json,a080757_gullewa annual technical report 2008_18058016.json,80757
3,data/wamex_xml/a075928_p37-6872 annual report 2007_15048194.json,a075928_p37-6872 annual report 2007_15048194.json,75928
3,data/wamex_xml/a081594_e38_1681_2009p_17093662.json,a081594_e38_1681_2009p_17093662.json,81594
3,data/wamex_xml/a074862_prosperity m 59-407_12209904.json,a074862_prosperity m 59-407_12209904.json,74862
3,data/wamex_xml/a076836_mxr_na_e59-1111_2007a_combined_12423379.json,a076836_mxr_na_e59-1111_2007a_combined_12423379.json,76836
3,data/wamex_xml/a076006_tr_c1522006_annrpt-r2019_2007a_12015015.json,a076006_tr_c1522006_annrpt-r2019_2007a_12015015.json,76006
3,data/wamex_xml/a076637_p27_1582_2007a_14492853.json,a076637_p27_1582_2007a_14492853.json,76637
3,data/wamex_xml/a080609_c35_2008_2008a_16317493.json,a080609_c35_2008_2008a_16317493.json,80609
3,data/wamex_xml/a082593_p46_1453_2009s_10459975.json,a082593_p46_1453_2009s_10459975.json,82593
3,data/wamex_xml/a084081_c96_2003_2009v_14242170.json,a084081_c96_2003_2009v_14242170.json,84081
3,data/wamex_xml/a081224_jp_c277_94_2009a_14448054.json,a081224_jp_c277_94_2009a_14448054.json,81224
3,data/wamex_xml/a082760_gb_ann_rpt_2009_16175572.json,a082760_gb_ann_rpt_2009_16175572.json,82760
3,data/wamex_xml/a078751_cur e 38.1760 minex 2008_12023947.json,a078751_cur e 38.1760 minex 2008_12023947.json,78751
3,data/wamex_xml/a073934_crs_mtburaminya_e63_952_annual_2006_11586376.json,a073934_crs_mtburaminya_e63_952_annual_2006_11586376.json,73934
3,data/wamex_xml/a076538_e80_3567_2007s_15905565.json,a076538_e80_3567_2007s_15905565.json,76538
3,data/wamex_xml/a079569_e08_1702_2008a_14730033.json,a079569_e08_1702_2008a_14730033.json,79569
3,data/wamex_xml/a081834_mar672_s_2009_11507420.json,a081834_mar672_s_2009_11507420.json,81834
3,data/wamex_xml/a072812_cl_2006a_13634027.json,a072812_cl_2006a_13634027.json,72812
3,data/wamex_xml/a081034_e51 1179 surrender report_11359385.json,a081034_e51 1179 surrender report_11359385.json,81034
3,data/wamex_xml/a075257_e38_1809 annual technical report_10517032.json,a075257_e38_1809 annual technical report_10517032.json,75257
3,data/wamex_xml/a084871_e80_3575 2009a_verification listing form_15816696.json,a084871_e80_3575 2009a_verification listing form_15816696.json,84871
3,data/wamex_xml/a084805_c116_2001_pennywest_2009a_14573094.json,a084805_c116_2001_pennywest_2009a_14573094.json,84805
3,data/wamex_xml/a072846_a72846_10924303.json,a072846_a72846_10924303.json,72846
3,data/wamex_xml/a085967_2010ar_11331393.json,a085967_2010ar_11331393.json,85967
3,data/wamex_xml/a073150_e28_1224_2006a_15640871.json,a073150_e28_1224_2006a_15640871.json,73150
3,data/wamex_xml/a072619_a72619_10013071.json,a072619_a72619_10013071.json,72619
3,data/wamex_xml/a077184_eleckralithocodes_16242839.json,a077184_eleckralithocodes_16242839.json,77184
3,data/wamex_xml/a082163_e28_1652 fr_cr34229_ver_16026649.json,a082163_e28_1652 fr_cr34229_ver_16026649.json,82163
3,data/wamex_xml/a080158_pfe08_045_10131906.json,a080158_pfe08_045_10131906.json,80158
3,data/wamex_xml/a072450_m380261_2005ann_11424771.json,a072450_m380261_2005ann_11424771.json,72450
3,data/wamex_xml/a073777_menzies annual report 2006 p29_1831_14739718.json,a073777_menzies annual report 2006 p29_1831_14739718.json,73777
3,data/wamex_xml/a081973_ar_ethel creek_2009 _17643313.json,a081973_ar_ethel creek_2009 _17643313.json,81973
3,data/wamex_xml/a074053_20052006annualreportforpl77-2962_14809545.json,a074053_20052006annualreportforpl77-2962_14809545.json,74053
3,data/wamex_xml/a081028_c229_2008_a_15222189.json,a081028_c229_2008_a_15222189.json,81028
3,data/wamex_xml/a082828_part a - psr_e08_1295_2009_verify_14613044.json,a082828_part a - psr_e08_1295_2009_verify_14613044.json,82828
